id,date,store_nbr,item_nbr,unit_sales,onpromotion,type_x,cluster,class,perishable,transactions,dcoilwtico,locale,locale_name,description,transferred,dayofweek,is_weekend,lag_7,rolling_7,promo_lag_interaction,family_BEAUTY,family_BEVERAGES,family_BREAD/BAKERY,family_CLEANING,family_DAIRY,family_DELI,family_EGGS,family_FROZEN FOODS,family_GROCERY I,family_GROCERY II,family_HARDWARE,family_HOME APPLIANCES,family_LAWN AND GARDEN,family_LINGERIE,"family_LIQUOR,WINE,BEER",family_MEATS,family_PERSONAL CARE,family_POULTRY,family_PREPARED FOODS,family_SEAFOOD,city_Babahoyo,city_Cayambe,city_Cuenca,city_Daule,city_El Carmen,city_Esmeraldas,city_Guaranda,city_Guayaquil,city_Ibarra,city_Latacunga,city_Loja,city_Machala,city_Playas,city_Quevedo,city_Quito,city_Riobamba,city_Salinas,city_Santo Domingo,state_Bolivar,state_Chimborazo,state_Cotopaxi,state_El Oro,state_Esmeraldas,state_Guayas,state_Imbabura,state_Loja,state_Los Rios,state_Manabi,state_Pichincha,state_Santa Elena,state_Santo Domingo de los Tsachilas,state_Tungurahua,type_y_Work Day
194188,2013-01-06,39,885553,2.0,0.0,B,6,1034,0,1571,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0061162079510703,0.0099584346392101,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
187396,2013-01-06,30,358561,2.0,0.0,C,3,3004,0,667,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0030581039755351,0.0089436140298949,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
189071,2013-01-06,32,847859,3.0,0.0,C,3,1122,0,772,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0657492354740061,0.0490290280978456,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
188768,2013-01-06,32,255198,2.0,0.0,C,3,1044,0,772,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0061162079510703,0.0135103067718133,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
177539,2013-01-06,14,261052,34.0,0.0,C,7,1072,0,1313,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0489296636085626,0.2479338675236263,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
186785,2013-01-06,28,651326,4.0,0.0,E,10,1036,0,1207,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0030581039755351,0.0069139728112645,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
181292,2013-01-06,19,215327,2.0,0.0,C,15,1040,0,1157,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.010703363914373,0.024165923169623,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
183409,2013-01-06,24,757880,6.0,0.0,D,1,1004,0,2061,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0045871559633027,0.0135103067718133,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
187933,2013-01-06,31,255161,6.0,0.0,B,10,1034,0,1468,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0091743119266055,0.0256881540835958,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
194847,2013-01-06,40,801934,13.0,0.0,C,3,3016,0,1023,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0076452599388379,0.0206140510370198,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
183178,2013-01-06,24,470760,3.0,0.0,D,1,3004,0,2061,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0015290519877675,0.0079287934205797,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
170155,2013-01-06,6,158789,17.0,0.0,D,13,3044,0,2313,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0137614678899082,0.0327918983488022,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
176097,2013-01-06,12,155621,1.0,0.0,C,15,1062,0,1271,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.010703363914373,0.0069139728112645,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
174453,2013-01-06,10,114799,7.0,0.0,C,15,4126,0,1173,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0076452599388379,0.0221362819509926,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
189610,2013-01-06,33,584030,10.766,0.0,C,3,2302,1,1302,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0111957186544342,0.0140319245650013,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
190557,2013-01-06,34,843459,3.0,0.0,B,6,1060,0,2377,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0122324159021406,0.0079287934205797,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
179729,2013-01-06,17,352513,5.0,0.0,C,12,3012,0,1383,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0137614678899082,0.0414178735279815,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
170950,2013-01-06,6,872308,10.0,0.0,D,13,1034,0,2313,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0122324159021406,0.0145251273811285,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
170468,2013-01-06,6,428054,4.0,0.0,D,13,1032,0,2313,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0030581039755351,0.0170621789044165,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
182401,2013-01-06,23,740714,6.0,0.0,D,9,3032,0,1100,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0259938837920489,0.0236585128649654,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
182375,2013-01-06,23,692105,1.0,0.0,D,9,3014,0,1100,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0015290519877675,0.0135103067718133,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
169859,2013-01-06,5,913964,5.0,0.0,D,4,1036,0,1754,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0061162079510703,0.0145251273811285,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
167100,2013-01-06,3,414426,8.0,0.0,D,8,1040,0,3590,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.010703363914373,0.0180769995137317,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
198799,2013-01-06,45,871118,27.951,0.0,A,11,2662,1,4418,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0175030581039755,0.0441005518087063,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
174280,2013-01-06,9,958514,4.0,0.0,B,6,4252,0,2635,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0030581039755351,0.0119880758578405,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
199819,2013-01-06,46,738219,9.0,0.0,A,14,3026,0,5401,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0015290519877675,0.0226436922556502,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
190794,2013-01-06,35,108786,1.0,0.0,C,3,3044,0,651,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.010703363914373,0.031777077739487,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
179928,2013-01-06,17,584030,3.99,0.0,C,12,2302,1,1383,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0335489296636085,0.0118383898179665,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
173626,2013-01-06,9,308085,5.0,0.0,B,6,1124,0,2635,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0152905198776758,0.0099584346392101,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
188896,2013-01-06,32,472314,1.0,0.0,C,3,1030,0,772,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0015290519877675,0.0150325376857861,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
165981,2013-01-06,2,457574,8.916,0.0,D,13,2226,0,1992,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0319709480122324,0.0594786359119643,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
188207,2013-01-06,31,557285,5.0,0.0,B,10,2630,1,1468,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0030581039755351,0.0114806655531829,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
184369,2013-01-06,25,930247,1.0,0.0,D,1,1006,0,716,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0061162079510703,0.0038695109833188,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
197147,2013-01-06,44,514757,30.0,0.0,A,5,3090,0,4925,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0030581039755351,0.0226436922556502,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
169169,2013-01-06,5,253145,4.0,0.0,D,4,1096,0,1754,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0015290519877675,0.0124954861624981,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
176825,2013-01-06,13,159242,2.0,0.0,C,15,3026,0,1008,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.010703363914373,0.0287326159115414,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
179740,2013-01-06,17,358134,6.0,0.0,C,12,2124,1,1383,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0168195718654434,0.0155399479904437,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
199407,2013-01-06,46,320682,363.0,0.0,A,14,1080,0,5401,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0825688073394495,0.4194385504978963,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
194460,2013-01-06,40,209085,12.0,0.0,C,3,3026,0,1023,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0122324159021406,0.0322844880441446,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
168016,2013-01-06,4,165727,7.0,0.0,D,9,1032,0,1891,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0290519877675841,0.0089436140298949,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
167571,2013-01-06,3,847894,25.0,0.0,D,8,2708,1,3590,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0229357798165137,0.029240026216199,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
195875,2013-01-06,41,949298,5.0,0.0,D,4,3020,0,1142,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0030581039755351,0.0287326159115414,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
180482,2013-01-06,18,308085,9.0,0.0,B,16,1124,0,1405,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0076452599388379,0.0165547685997589,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
172553,2013-01-06,8,358100,17.0,0.0,D,8,1010,0,2748,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0030581039755351,0.0454771559652423,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
194830,2013-01-06,40,767184,2.0,0.0,C,3,1039,0,1023,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0061162079510703,0.0094510243345525,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
184629,2013-01-06,26,265258,2.0,0.0,D,10,1016,0,1075,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0061162079510703,0.0084362037252373,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
184687,2013-01-06,26,352513,8.0,0.0,D,10,3012,0,1075,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.010703363914373,0.0195992304277046,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
182432,2013-01-06,23,769314,7.0,0.0,D,9,3020,0,1100,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.010703363914373,0.0195992304277046,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
179690,2013-01-06,17,308766,2.0,0.0,C,12,3026,0,1383,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0030581039755351,0.0099584346392101,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
178229,2013-01-06,15,273528,30.0,0.0,C,15,4114,0,1149,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.091743119266055,0.1941483752299203,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
182971,2013-01-06,24,268834,1.0,0.0,D,1,1056,0,2061,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0091743119266055,0.0130028964671557,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
193647,2013-01-06,39,315474,37.0,0.0,B,6,2718,1,1571,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0351681957186544,0.0672957990655193,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
193958,2013-01-06,39,645294,4.0,0.0,B,6,1074,0,1571,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0045871559633027,0.0094510243345525,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
192953,2013-01-06,38,683722,6.0,0.0,D,4,1062,0,2522,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0015290519877675,0.0064065625066069,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
190596,2013-01-06,34,876223,3.0,0.0,B,6,1010,0,2377,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0214067278287461,0.0251807437789382,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
182920,2013-01-06,24,223136,22.0,0.0,D,1,1072,0,2061,93.12,National,Ecuador,Recupero puente Navidad,False,6,1,0.0076452599388379,0.0642513372375737,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
