id,date,store_nbr,item_nbr,unit_sales,onpromotion,type_x,cluster,class,perishable,transactions,dcoilwtico,locale,locale_name,description,transferred,dayofweek,is_weekend,lag_7,rolling_7,promo_lag_interaction,family_BEAUTY,family_BEVERAGES,family_BREAD/BAKERY,family_CLEANING,family_DAIRY,family_DELI,family_EGGS,family_FROZEN FOODS,family_GROCERY I,family_GROCERY II,family_HARDWARE,family_HOME APPLIANCES,family_LAWN AND GARDEN,family_LINGERIE,"family_LIQUOR,WINE,BEER",family_MEATS,family_PERSONAL CARE,family_POULTRY,family_PREPARED FOODS,family_SEAFOOD,city_Babahoyo,city_Cayambe,city_Cuenca,city_Daule,city_El Carmen,city_Esmeraldas,city_Guaranda,city_Guayaquil,city_Ibarra,city_Latacunga,city_Loja,city_Machala,city_Playas,city_Quevedo,city_Quito,city_Riobamba,city_Salinas,city_Santo Domingo,state_Bolivar,state_Chimborazo,state_Cotopaxi,state_El Oro,state_Esmeraldas,state_Guayas,state_Imbabura,state_Loja,state_Los Rios,state_Manabi,state_Pichincha,state_Santa Elena,state_Santo Domingo de los Tsachilas,state_Tungurahua,type_y_Work Day
37039,2013-01-02,47,1047675,50.0,0.0,A,14,1120,0,4161,93.14,National,Ecuador,Recupero puente Navidad,False,2,0,0.0152905198776758,0.0875922112518235,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
102145,2013-01-04,26,1037846,1.0,0.0,D,10,1022,0,813,93.12,National,Ecuador,Recupero puente Navidad,False,4,0,0.0015290519877675,0.0201066407323622,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
71883,2013-01-03,41,866927,16.0,0.0,D,4,2632,1,809,92.97,National,Ecuador,Recupero puente Navidad,False,3,0,0.0137614678899082,0.0373585910907207,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
90345,2013-01-04,8,743496,4.0,0.0,D,8,2222,0,2962,93.12,National,Ecuador,Recupero puente Navidad,False,4,0,0.0061162079510703,0.0165547685997589,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
79400,2013-01-03,49,938567,11.0,0.0,A,11,1042,0,1702,92.97,National,Ecuador,Recupero puente Navidad,False,3,0,0.0152905198776758,0.0368511807860631,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
115568,2013-01-04,46,577743,1.0,0.0,A,14,1032,0,3434,93.12,National,Ecuador,Recupero puente Navidad,False,4,0,0.0015290519877675,0.0155399479904437,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
72742,2013-01-03,44,114790,28.0,0.0,A,5,1004,0,3618,92.97,National,Ecuador,Recupero puente Navidad,False,3,0,0.0045871559633027,0.0459845662698999,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
142011,2013-01-05,25,319093,9.0,0.0,D,1,2630,1,1355,93.12,National,Ecuador,Recupero puente Navidad,False,5,1,0.010703363914373,0.0282252056068838,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
66700,2013-01-03,34,559870,32.0,0.0,B,6,1072,0,2348,92.97,National,Ecuador,Recupero puente Navidad,False,3,0,0.0504587155963302,0.1231109325778557,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
49307,2013-01-03,7,881701,2.0,0.0,D,8,1042,0,1568,92.97,National,Ecuador,Recupero puente Navidad,False,3,0,0.0015290519877675,0.0124954861624981,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
42959,2013-01-03,1,864510,4.0,0.0,D,13,1048,0,1833,92.97,National,Ecuador,Recupero puente Navidad,False,3,0,0.1070336391437308,0.1215887016638829,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
119562,2013-01-04,49,1047740,2.0,0.0,A,11,1124,0,2016,93.12,National,Ecuador,Recupero puente Navidad,False,4,0,0.0030581039755351,0.0145251273811285,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2863,2013-01-02,3,255161,2.0,0.0,D,8,1034,0,3487,93.14,National,Ecuador,Recupero puente Navidad,False,2,0,0.0,0.0042077845197572,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
139356,2013-01-05,19,355091,2.0,0.0,C,15,1038,0,1713,93.12,National,Ecuador,Recupero puente Navidad,False,5,1,0.0061162079510703,0.0124954861624981,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
98323,2013-01-04,19,357962,3.0,0.0,C,15,2502,1,1003,93.12,National,Ecuador,Recupero puente Navidad,False,4,0,0.0152905198776758,0.0261955643882534,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12717,2013-01-02,12,1057498,21.0,0.0,C,15,3046,0,1362,93.14,National,Ecuador,Recupero puente Navidad,False,2,0,0.0,0.1021802575107296,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
127666,2013-01-05,5,939662,9.0,0.0,D,4,1045,0,1643,93.12,National,Ecuador,Recupero puente Navidad,False,5,1,0.0061162079510703,0.019091820123047,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
91690,2013-01-04,9,1047774,19.0,0.0,B,6,1126,0,1975,93.12,National,Ecuador,Recupero puente Navidad,False,4,0,0.0015290519877675,0.0343141292627751,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
38627,2013-01-02,49,402175,16.0,0.0,A,11,1096,0,2346,93.14,National,Ecuador,Recupero puente Navidad,False,2,0,0.0015290519877675,0.0363437704814055,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
82829,2013-01-04,1,584028,42.263,0.0,D,13,2302,1,1863,93.12,National,Ecuador,Recupero puente Navidad,False,4,0,0.3204984709480122,0.3561091777838855,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
46718,2013-01-03,5,378332,2.0,0.0,D,4,1032,0,1740,92.97,National,Ecuador,Recupero puente Navidad,False,3,0,0.0015290519877675,0.0064065625066069,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
71658,2013-01-03,41,575675,2.0,0.0,D,4,1016,0,809,92.97,National,Ecuador,Recupero puente Navidad,False,3,0,0.0229357798165137,0.0079287934205797,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
161092,2013-01-05,49,315277,17.0,0.0,A,11,1040,0,2562,93.12,National,Ecuador,Recupero puente Navidad,False,5,1,0.0198776758409785,0.0378660013953783,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
139343,2013-01-05,19,322095,7.0,0.0,C,15,3020,0,1713,93.12,National,Ecuador,Recupero puente Navidad,False,5,1,0.0275229357798165,0.0338067189581175,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
159585,2013-01-05,47,1071928,9.0,0.0,A,14,4114,0,4764,93.12,National,Ecuador,Recupero puente Navidad,False,5,1,0.0061162079510703,0.0774440051586714,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
94419,2013-01-04,13,819932,76.0,0.0,C,15,1122,0,879,93.12,National,Ecuador,Recupero puente Navidad,False,4,0,0.0657492354740061,0.293093384638153,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
36857,2013-01-02,47,877514,36.0,0.0,A,14,3020,0,4161,93.14,National,Ecuador,Recupero puente Navidad,False,2,0,0.0214067278287461,0.0617142857142857,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
84136,2013-01-04,2,920607,1.0,0.0,D,13,1092,0,2066,93.12,National,Ecuador,Recupero puente Navidad,False,4,0,0.0015290519877675,0.0018398697646884,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
72415,2013-01-03,43,584123,1.798,0.0,E,10,2302,1,1334,92.97,National,Ecuador,Recupero puente Navidad,False,3,0,0.0121391437308868,0.0078932746992536,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
36150,2013-01-02,47,265559,132.0,0.0,A,14,1072,0,4161,93.14,National,Ecuador,Recupero puente Navidad,False,2,0,0.1299694189602446,0.43770532146557,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
104940,2013-01-04,31,949298,11.0,0.0,B,10,3020,0,1246,93.12,National,Ecuador,Recupero puente Navidad,False,4,0,0.0076452599388379,0.0140177170764709,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
128846,2013-01-05,6,989092,6.0,0.0,D,13,1076,0,2154,93.12,National,Ecuador,Recupero puente Navidad,False,5,1,0.0137614678899082,0.0130028964671557,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
17679,2013-01-02,19,841570,4.0,0.0,C,15,1070,0,1369,93.14,National,Ecuador,Recupero puente Navidad,False,2,0,0.0122324159021406,0.0160473582951013,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
53939,2013-01-03,13,115850,8.0,0.0,C,15,1004,0,916,92.97,National,Ecuador,Recupero puente Navidad,False,3,0,0.018348623853211,0.0759217742446986,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
44960,2013-01-03,3,759698,9.0,0.0,D,8,1124,0,3026,92.97,National,Ecuador,Recupero puente Navidad,False,3,0,0.0061162079510703,0.0480142074885304,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
23473,2013-01-02,30,633977,4.05,0.0,C,3,2306,1,708,93.14,National,Ecuador,Recupero puente Navidad,False,2,0,0.0029694189602446,0.0121920548003129,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
104863,2013-01-04,31,850460,3.0,0.0,B,10,1008,0,1246,93.12,National,Ecuador,Recupero puente Navidad,False,4,0,0.0030581039755351,0.0094510243345525,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
57414,2013-01-03,18,165704,3.0,0.0,B,16,1016,0,1484,92.97,National,Ecuador,Recupero puente Navidad,False,3,0,0.010703363914373,0.0069139728112645,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
96705,2013-01-04,17,158956,2.0,0.0,C,12,3038,0,1139,93.12,National,Ecuador,Recupero puente Navidad,False,4,0,0.0076452599388379,0.0338067189581175,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
11847,2013-01-02,11,906980,6.0,0.0,B,6,1120,0,3547,93.14,National,Ecuador,Recupero puente Navidad,False,2,0,0.0,0.0107195500961965,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
35332,2013-01-02,46,583931,4.689,0.0,A,14,2302,1,4886,93.14,National,Ecuador,Recupero puente Navidad,False,2,0,0.0141146788990825,0.0376701410177805,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
155513,2013-01-05,44,838408,30.0,0.0,A,5,2124,1,4921,93.12,National,Ecuador,Recupero puente Navidad,False,5,1,0.0045871559633027,0.0251807437789382,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
143625,2013-01-05,27,271479,2.0,0.0,D,1,2124,1,1327,93.12,National,Ecuador,Recupero puente Navidad,False,5,1,0.0076452599388379,0.0312696674348294,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
89469,2013-01-04,7,921042,9.0,0.0,D,8,4114,0,1513,93.12,National,Ecuador,Recupero puente Navidad,False,4,0,0.0091743119266055,0.0287326159115414,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
94091,2013-01-04,13,264305,45.0,0.0,C,15,4126,0,879,93.12,National,Ecuador,Recupero puente Navidad,False,4,0,0.0152905198776758,0.0769365948540138,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
100267,2013-01-04,24,742735,2.0,0.0,D,1,4126,0,2607,93.12,National,Ecuador,Recupero puente Navidad,False,4,0,0.0061162079510703,0.0135103067718133,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
81278,2013-01-03,51,699686,8.061,0.0,A,17,2302,1,1644,92.97,National,Ecuador,Recupero puente Navidad,False,3,0,0.028769113149847,0.1343018668470792,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
87435,2013-01-04,5,996597,3.0,0.0,D,4,1042,0,1642,93.12,National,Ecuador,Recupero puente Navidad,False,4,0,0.0030581039755351,0.0099584346392101,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
